grupo,programa,periodo,semestre,modalidad,sede,peama,sede_oferta,programa_original_crudo,puntaje,cupos,fuente,ord
Bogotá,Ingeniería Industrial,2020-2,II,Regular,Bogotá,,,Ingenieria Industrial,622.7582,51,202_regulares_y_MBP_Bogota_1_.pdf,4041
Bogotá,Ingeniería Industrial,2021-1,I,Regular,Bogotá,,,Ingenieria Industrial,642.0777,53,211_regulares_y_MBP_BOGOTA.pdf,4042
Bogotá,Ingeniería Industrial,2021-2,II,Regular,Bogotá,,,Ingenieria Industrial,603.0334,50,212_regulares_y_MBP-Bogota.pdf,4043
Bogotá,Ingeniería Industrial,2022-1,I,Regular,Bogotá,,,Ingenieria Industrial,648.0705,42,22-1_regulares_y_MBP_BOGOTA.pdf,4044
Bogotá,Ingeniería Industrial,2022-2,II,Regular,Bogotá,,,Ingenieria Industrial,610.0324,45,22-2_regulares_y_MBP_BOGOTA.pdf,4045
Bogotá,Ingeniería Industrial,2023-1,I,Regular,Bogotá,,,Ingenierfa Industrial,680.2697,47,23-1_regulares_y_MBP_BOGOTA.pdf,4046
Bogotá,Ingeniería Industrial,2023-2,II,Regular,Bogotá,,,Ingenieria Industrial,619.0857,43,23-2_regulares_y_MBP_BOGOTA.pdf,4047
Bogotá,Ingeniería Industrial,2024-1,I,Regular,Bogotá,,,Ingenieria Industrial,686.3972,42,24-1_regulares_y_MBP_BOGOTA.pdf,4048
Bogotá,Ingeniería Industrial,2024-2,II,Regular,Bogotá,,,Ingenieria Industrial,639.5534,42,24-2_regulares_y_MBP_BOGOTA.pdf,4049
Bogotá,Ingeniería Industrial,2025-1,I,Regular,Bogotá,,,Ingenierfa Industrial,642.8675,47,2025-1_regulares_y_MBP_BOGOTA.pdf,4050
Bogotá,Ingeniería Industrial,2025-2,II,Regular,Bogotá,,,Ingenieria Industrial,620.06,46,regulares_y_MBP_BOGOTA.pdf,4051
Bogotá,Ingeniería Industrial,2026-1,I,Regular,Bogotá,,,Ingenieria Industrial,660.1662,45,26-1_regulares_y_MBP_BOGOTA.pdf,4052
Bogotá,Ingeniería Mecatrónica,2007-1,I,Regular,Bogotá,,,Ingeniería Mecatrónica,688.0,45,base_bogota_corregida,4014
Bogotá,Ingeniería Mecatrónica,2007-2,II,Regular,Bogotá,,,Ingeniería Mecatrónica,698.0,46,base_bogota_corregida,4015
Bogotá,Ingeniería Mecatrónica,2008-1,I,Regular,Bogotá,,,Ingeniería Mecatrónica,734.0,51,base_bogota_corregida,4016
Bogotá,Ingeniería Mecatrónica,2008-2,II,Regular,Bogotá,,,Ingeniería Mecatrónica,709.228,50,base_bogota_corregida,4017
Bogotá,Ingeniería Mecatrónica,2009-1,I,Regular,Bogotá,,,Ingeniería Mecatrónica,733.64,44,base_bogota_corregida,4018
Bogotá,Ingeniería Mecatrónica,2009-2,II,Regular,Bogotá,,,Ingeniería Mecatrónica,709.1337,44,base_bogota_corregida,4019
Bogotá,Ingeniería Mecatrónica,2010-1,I,Regular,Bogotá,,,Ingeniería Mecatrónica,739.4262,55,base_bogota_corregida,4020
Bogotá,Ingeniería Mecatrónica,2010-2,II,Regular,Bogotá,,,Ingeniería Mecatrónica,725.4,43,base_bogota_corregida,4021
Bogotá,Ingeniería Mecatrónica,2011-1,I,Regular,Bogotá,,,Ingeniería Mecatrónica,766.1876,49,base_bogota_corregida,4022
Bogotá,Ingeniería Mecatrónica,2011-2,II,Regular,Bogotá,,,Ingeniería Mecatrónica,717.5428,54,base_bogota_corregida,4023
Bogotá,Ingeniería Mecatrónica,2012-1,I,Regular,Bogotá,,,Ingeniería Mecatrónica,760.6454,53,base_bogota_corregida,4024
Bogotá,Ingeniería Mecatrónica,2012-2,II,Regular,Bogotá,,,Ingeniería Mecatrónica,720.581,56,base_bogota_corregida,4025
Bogotá,Ingeniería Mecatrónica,2013-1,I,Regular,Bogotá,,,Ingeniería Mecatrónica,770.4471,56,base_bogota_corregida,4026
Bogotá,Ingeniería Mecatrónica,2013-2,II,Regular,Bogotá,,,Ingeniería Mecatrónica,735.5756,55,base_bogota_corregida,4027
Bogotá,Ingeniería Mecatrónica,2014-1,I,Regular,Bogotá,,,Ingeniería Mecatrónica,775.0362,49,base_bogota_corregida,4028
Bogotá,Ingeniería Mecatrónica,2014-2,II,Regular,Bogotá,,,Ingeniería Mecatrónica,706.6304,53,base_bogota_corregida,4029
Bogotá,Ingeniería Mecatrónica,2015-1,I,Regular,Bogotá,,,Ingeniería Mecatrónica,773.0707,41,base_bogota_corregida,4030
Bogotá,Ingeniería Mecatrónica,2015-2,II,Regular,Bogotá,,,Ingeniería Mecatrónica,727.4485,41,base_bogota_corregida,4031
Bogotá,Ingeniería Mecatrónica,2016-1,I,Regular,Bogotá,,,Ingeniería Mecatrónica,776.7632,41,base_bogota_corregida,4032
Bogotá,Ingeniería Mecatrónica,2016-2,II,Regular,Bogotá,,,Ingeniería Mecatrónica,729.1963,40,base_bogota_corregida,4033
Bogotá,Ingeniería Mecatrónica,2017-1,I,Regular,Bogotá,,,Ingeniería Mecatrónica,791.5727,42,base_bogota_corregida,4034
Bogotá,Ingeniería Mecatrónica,2017-2,II,Regular,Bogotá,,,Ingeniería Mecatrónica,727.58,42,base_bogota_corregida,4035
Bogotá,Ingeniería Mecatrónica,2018-1,I,Regular,Bogotá,,,Ingeniería Mecatrónica,780.1754,52,base_bogota_corregida,4036
Bogotá,Ingeniería Mecatrónica,2018-2,II,Regular,Bogotá,,,Ingeniería Mecatrónica,710.6568,45,base_bogota_corregida,4037
Bogotá,Ingeniería Mecatrónica,2019-1,I,Regular,Bogotá,,,Ingeniería Mecatrónica,775.8461,45,base_bogota_corregida,4038
Bogotá,Ingeniería Mecatrónica,2019-2,II,Regular,Bogotá,,,Ingeniería Mecatrónica,713.1872,40,base_bogota_corregida,4039
Bogotá,Ingeniería Mecatrónica,2020-1,I,Regular,Bogotá,,,Ingenieria Mecatrénica,767.7845,45,201_regulares_y_MBP_Bogota.pdf,4040
Bogotá,Ingeniería Mecatrónica,2020-2,II,Regular,Bogotá,,,Ingenieria Mecatronica,657.1967,41,202_regulares_y_MBP_Bogota_1_.pdf,4041
Bogotá,Ingeniería Mecatrónica,2021-1,I,Regular,Bogotá,,,Ingenieria Mecatronica,695.9288,42,211_regulares_y_MBP_BOGOTA.pdf,4042
Bogotá,Ingeniería Mecatrónica,2021-2,II,Regular,Bogotá,,,Ingenieria Mecatronica,632.5352,42,212_regulares_y_MBP-Bogota.pdf,4043
Bogotá,Ingeniería Mecatrónica,2022-1,I,Regular,Bogotá,,,Ingenieria Mecatronica,665.7033,45,22-1_regulares_y_MBP_BOGOTA.pdf,4044
Bogotá,Ingeniería Mecatrónica,2022-2,II,Regular,Bogotá,,,Mecatronica,622.221,45,22-2_regulares_y_MBP_BOGOTA.pdf,4045
Bogotá,Ingeniería Mecatrónica,2023-1,I,Regular,Bogotá,,,Ingenierfa Mecatronica,739.0765,41,23-1_regulares_y_MBP_BOGOTA.pdf,4046
Bogotá,Ingeniería Mecatrónica,2023-2,II,Regular,Bogotá,,,Ingenierfa Mecatrénica,688.5785,42,23-2_regulares_y_MBP_BOGOTA.pdf,4047
Bogotá,Ingeniería Mecatrónica,2024-1,I,Regular,Bogotá,,,Ingenierfa Mecatronica,763.0655,42,24-1_regulares_y_MBP_BOGOTA.pdf,4048
Bogotá,Ingeniería Mecatrónica,2024-2,II,Regular,Bogotá,,,Ingeniería Mecatrónica,683.0022,44,base_bogota_corregida,4049
Bogotá,Ingeniería Mecatrónica,2025-1,I,Regular,Bogotá,,,Ingeniería Mecatrónica,744.8964,41,base_bogota_corregida,4050
Bogotá,Ingeniería Mecatrónica,2025-2,II,Regular,Bogotá,,,Ingenierfa Mecatronica,667.229,44,regulares_y_MBP_BOGOTA.pdf,4051
Bogotá,Ingeniería Mecatrónica,2026-1,I,Regular,Bogotá,,,Ingeniería Mecatrónica,748.441,551,base_bogota_corregida,4052
Bogotá,Ingeniería Mecánica,2007-1,I,Regular,Bogotá,,,Ingeniería Mecánica,635.0,79,base_bogota_corregida,4014
Bogotá,Ingeniería Mecánica,2007-2,II,Regular,Bogotá,,,Ingeniería Mecánica,637.0,79,base_bogota_corregida,4015
Bogotá,Ingeniería Mecánica,2008-1,I,Regular,Bogotá,,,Ingeniería Mecánica,707.0,80,base_bogota_corregida,4016
Bogotá,Ingeniería Mecánica,2008-2,II,Regular,Bogotá,,,Ingeniería Mecánica,639.1252,84,base_bogota_corregida,4017
Bogotá,Ingeniería Mecánica,2009-1,I,Regular,Bogotá,,,Ingeniería Mecánica,656.98,84,base_bogota_corregida,4018
Bogotá,Ingeniería Mecánica,2009-2,II,Regular,Bogotá,,,Ingeniería Mecánica,647.1606,83,base_bogota_corregida,4019
Bogotá,Ingeniería Mecánica,2010-1,I,Regular,Bogotá,,,Ingeniería Mecánica,693.3739,86,base_bogota_corregida,4020
Bogotá,Ingeniería Mecánica,2010-2,II,Regular,Bogotá,,,Ingeniería Mecánica,658.6033,86,base_bogota_corregida,4021
Bogotá,Ingeniería Mecánica,2011-1,I,Regular,Bogotá,,,Ingeniería Mecánica,710.6356,86,base_bogota_corregida,4022
Bogotá,Ingeniería Mecánica,2011-2,II,Regular,Bogotá,,,Ingeniería Mecánica,645.3522,86,base_bogota_corregida,4023
Bogotá,Ingeniería Mecánica,2012-1,I,Regular,Bogotá,,,Ingeniería Mecánica,706.309,82,base_bogota_corregida,4024
Bogotá,Ingeniería Mecánica,2012-2,II,Regular,Bogotá,,,Ingeniería Mecánica,670.9035,84,base_bogota_corregida,4025
Bogotá,Ingeniería Mecánica,2013-1,I,Regular,Bogotá,,,Ingeniería Mecánica,700.0251,84,base_bogota_corregida,4026
Bogotá,Ingeniería Mecánica,2013-2,II,Regular,Bogotá,,,Ingeniería Mecánica,678.8775,75,base_bogota_corregida,4027
Bogotá,Ingeniería Mecánica,2014-1,I,Regular,Bogotá,,,Ingeniería Mecánica,721.8063,72,base_bogota_corregida,4028
Bogotá,Ingeniería Mecánica,2014-2,II,Regular,Bogotá,,,Ingeniería Mecánica,661.5951,82,base_bogota_corregida,4029
Bogotá,Ingeniería Mecánica,2015-1,I,Regular,Bogotá,,,Ingeniería Mecánica,706.5198,78,base_bogota_corregida,4030
Bogotá,Ingeniería Mecánica,2015-2,II,Regular,Bogotá,,,Ingeniería Mecánica,681.4479,78,base_bogota_corregida,4031
Bogotá,Ingeniería Mecánica,2016-1,I,Regular,Bogotá,,,Ingeniería Mecánica,701.0072,78,base_bogota_corregida,4032
Bogotá,Ingeniería Mecánica,2016-2,II,Regular,Bogotá,,,Ingeniería Mecánica,651.6181,80,base_bogota_corregida,4033
Bogotá,Ingeniería Mecánica,2017-1,I,Regular,Bogotá,,,Ingeniería Mecánica,721.4185,78,base_bogota_corregida,4034
Bogotá,Ingeniería Mecánica,2017-2,II,Regular,Bogotá,,,Ingeniería Mecánica,673.77,80,base_bogota_corregida,4035
Bogotá,Ingeniería Mecánica,2018-1,I,Regular,Bogotá,,,Ingeniería Mecánica,708.0611,82,base_bogota_corregida,4036
Bogotá,Ingeniería Mecánica,2018-2,II,Regular,Bogotá,,,Ingeniería Mecánica,662.5829,82,base_bogota_corregida,4037
Bogotá,Ingeniería Mecánica,2019-1,I,Regular,Bogotá,,,Ingeniería Mecánica,702.5432,81,base_bogota_corregida,4038
Bogotá,Ingeniería Mecánica,2019-2,II,Regular,Bogotá,,,Ingeniería Mecánica,641.7017,82,base_bogota_corregida,4039
Bogotá,Ingeniería Mecánica,2020-1,I,Regular,Bogotá,,,Ingenieria Mecanica,685.9037,81,201_regulares_y_MBP_Bogota.pdf,4040
Bogotá,Ingeniería Mecánica,2020-2,II,Regular,Bogotá,,,Ingenieria Mecanica,631.9073,75,202_regulares_y_MBP_Bogota_1_.pdf,4041
Bogotá,Ingeniería Mecánica,2021-1,I,Regular,Bogotá,,,Ingenieria Mecanica,629.7095,77,211_regulares_y_MBP_BOGOTA.pdf,4042
Bogotá,Ingeniería Mecánica,2021-2,II,Regular,Bogotá,,,Ingenieria Mecanica,542.4425,77,212_regulares_y_MBP-Bogota.pdf,4043
Bogotá,Ingeniería Mecánica,2022-1,I,Regular,Bogotá,,,Ingenieria Mecanica,621.3773,77,22-1_regulares_y_MBP_BOGOTA.pdf,4044
Bogotá,Ingeniería Mecánica,2022-2,II,Regular,Bogotá,,,Ingenieria Mecanica,569.9727,79,22-2_regulares_y_MBP_BOGOTA.pdf,4045
Bogotá,Ingeniería Mecánica,2023-1,I,Regular,Bogotá,,,Ingenierfa Mecanica,662.2817,76,23-1_regulares_y_MBP_BOGOTA.pdf,4046
Bogotá,Ingeniería Mecánica,2023-2,II,Regular,Bogotá,,,Ingenierfa Mecanica,603.2942,76,23-2_regulares_y_MBP_BOGOTA.pdf,4047
Bogotá,Ingeniería Mecánica,2024-1,I,Regular,Bogotá,,,Ingenierfa Mecanica,657.7746,78,24-1_regulares_y_MBP_BOGOTA.pdf,4048
Bogotá,Ingeniería Mecánica,2024-2,II,Regular,Bogotá,,,Ingenierfa Mecanica,632.565,73,24-2_regulares_y_MBP_BOGOTA.pdf,4049
Bogotá,Ingeniería Mecánica,2025-1,I,Regular,Bogotá,,,Ingenierfa Mecanica,659.2312,72,2025-1_regulares_y_MBP_BOGOTA.pdf,4050
Bogotá,Ingeniería Mecánica,2025-2,II,Regular,Bogotá,,,Ingenierfa Mecanica,623.2532,77,regulares_y_MBP_BOGOTA.pdf,4051
Bogotá,Ingeniería Mecánica,2026-1,I,Regular,Bogotá,,,Ingenierfa Mecanica,648.0116,97,26-1_regulares_y_MBP_BOGOTA.pdf,4052
Bogotá,Ingeniería Química,2007-1,I,Regular,Bogotá,,,Ingeniería Química,645.0,103,base_bogota_corregida,4014
Bogotá,Ingeniería Química,2007-2,II,Regular,Bogotá,,,Ingeniería Química,646.0,105,base_bogota_corregida,4015
Bogotá,Ingeniería Química,2008-1,I,Regular,Bogotá,,,Ingeniería Química,698.0,116,base_bogota_corregida,4016
Bogotá,Ingeniería Química,2008-2,II,Regular,Bogotá,,,Ingeniería Química,628.2548,131,base_bogota_corregida,4017
Bogotá,Ingeniería Química,2009-1,I,Regular,Bogotá,,,Ingeniería Química,671.29,131,base_bogota_corregida,4018
Bogotá,Ingeniería Química,2009-2,II,Regular,Bogotá,,,Ingeniería Química,647.1961,125,base_bogota_corregida,4019
Bogotá,Ingeniería Química,2010-1,I,Regular,Bogotá,,,Ingeniería Química,691.1826,131,base_bogota_corregida,4020
Bogotá,Ingeniería Química,2010-2,II,Regular,Bogotá,,,Ingeniería Química,649.2174,131,base_bogota_corregida,4021
Bogotá,Ingeniería Química,2011-1,I,Regular,Bogotá,,,Ingeniería Química,690.2545,132,base_bogota_corregida,4022
Bogotá,Ingeniería Química,2011-2,II,Regular,Bogotá,,,Ingeniería Química,657.7818,132,base_bogota_corregida,4023
Bogotá,Ingeniería Química,2012-1,I,Regular,Bogotá,,,Ingeniería Química,712.6847,132,base_bogota_corregida,4024
Bogotá,Ingeniería Química,2012-2,II,Regular,Bogotá,,,Ingeniería Química,660.0464,132,base_bogota_corregida,4025
Bogotá,Ingeniería Química,2013-1,I,Regular,Bogotá,,,Ingeniería Química,698.5439,135,base_bogota_corregida,4026
Bogotá,Ingeniería Química,2013-2,II,Regular,Bogotá,,,Ingeniería Química,676.0865,112,base_bogota_corregida,4027
Bogotá,Ingeniería Química,2014-1,I,Regular,Bogotá,,,Ingeniería Química,704.5595,121,base_bogota_corregida,4028
Bogotá,Ingeniería Química,2014-2,II,Regular,Bogotá,,,Ingeniería Química,664.5718,128,base_bogota_corregida,4029
Bogotá,Ingeniería Química,2015-1,I,Regular,Bogotá,,,Ingeniería Química,696.6347,127,base_bogota_corregida,4030
Bogotá,Ingeniería Química,2015-2,II,Regular,Bogotá,,,Ingeniería Química,661.9065,127,base_bogota_corregida,4031
Bogotá,Ingeniería Química,2016-1,I,Regular,Bogotá,,,Ingeniería Química,692.5187,127,base_bogota_corregida,4032
Bogotá,Ingeniería Química,2016-2,II,Regular,Bogotá,,,Ingeniería Química,650.0629,132,base_bogota_corregida,4033
Bogotá,Ingeniería Química,2017-1,I,Regular,Bogotá,,,Ingeniería Química,700.3062,125,base_bogota_corregida,4034
Bogotá,Ingeniería Química,2017-2,II,Regular,Bogotá,,,Ingeniería Química,650.52,127,base_bogota_corregida,4035
Bogotá,Ingeniería Química,2018-1,I,Regular,Bogotá,,,Ingeniería Química,689.3737,134,base_bogota_corregida,4036
Bogotá,Ingeniería Química,2018-2,II,Regular,Bogotá,,,Ingeniería Química,648.203,120,base_bogota_corregida,4037
Bogotá,Ingeniería Química,2019-1,I,Regular,Bogotá,,,Ingeniería Química,687.6607,129,base_bogota_corregida,4038
Bogotá,Ingeniería Química,2019-2,II,Regular,Bogotá,,,Ingeniería Química,631.2948,140,base_bogota_corregida,4039
Bogotá,Ingeniería Química,2020-1,I,Regular,Bogotá,,,Ingenieria Quimica,672.054,134,201_regulares_y_MBP_Bogota.pdf,4040
Bogotá,Ingeniería Química,2020-2,II,Regular,Bogotá,,,Ingenieria Quimica,610.0585,125,202_regulares_y_MBP_Bogota_1_.pdf,4041
Bogotá,Ingeniería Química,2021-1,I,Regular,Bogotá,,,Ingenieria Quimica,627.7252,123,211_regulares_y_MBP_BOGOTA.pdf,4042
Bogotá,Ingeniería Química,2021-2,II,Regular,Bogotá,,,Ingenieria Quimica,543.3777,123,212_regulares_y_MBP-Bogota.pdf,4043
Bogotá,Ingeniería Química,2022-1,I,Regular,Bogotá,,,Ingenieria Quimica,610.9822,125,22-1_regulares_y_MBP_BOGOTA.pdf,4044
Bogotá,Ingeniería Química,2022-2,II,Regular,Bogotá,,,Ingenieria Quimica,528.2467,130,22-2_regulares_y_MBP_BOGOTA.pdf,4045
Bogotá,Ingeniería Química,2023-1,I,Regular,Bogotá,,,Ingenierfa Quimica,637.0858,122,23-1_regulares_y_MBP_BOGOTA.pdf,4046
Bogotá,Ingeniería Química,2023-2,II,Regular,Bogotá,,,Ingenierfa Quimica,574.5617,132,23-2_regulares_y_MBP_BOGOTA.pdf,4047
Bogotá,Ingeniería Química,2024-1,I,Regular,Bogotá,,,Ingenierfa Quimica,657.7965,115,24-1_regulares_y_MBP_BOGOTA.pdf,4048
Bogotá,Ingeniería Química,2024-2,II,Regular,Bogotá,,,Ingenierfa Quimica,603.9707,120,24-2_regulares_y_MBP_BOGOTA.pdf,4049
Bogotá,Ingeniería Química,2025-1,I,Regular,Bogotá,,,Ingenierfa Quimica,635.8925,125,2025-1_regulares_y_MBP_BOGOTA.pdf,4050
Bogotá,Ingeniería Química,2025-2,II,Regular,Bogotá,,,Ingenierfa Quimica,592.958,126,regulares_y_MBP_BOGOTA.pdf,4051
Bogotá,Ingeniería Química,2026-1,I,Regular,Bogotá,,,Ingenierfa Quimica,636.9501,133,26-1_regulares_y_MBP_BOGOTA.pdf,4052
Bogotá,Ingeniería de Sistemas y Computación,2007-1,I,Regular,Bogotá,,,Ingeniería de Sistemas,630.0,77,base_bogota_corregida,4014
Bogotá,Ingeniería de Sistemas y Computación,2007-2,II,Regular,Bogotá,,,Ingeniería de Sistemas,655.0,85,base_bogota_corregida,4015
Bogotá,Ingeniería de Sistemas y Computación,2008-1,I,Regular,Bogotá,,,Ingeniería de Sistemas,688.0,76,base_bogota_corregida,4016
Bogotá,Ingeniería de Sistemas y Computación,2008-2,II,Regular,Bogotá,,,Ingeniería de Sistemas,650.9246,82,base_bogota_corregida,4017
Bogotá,Ingeniería de Sistemas y Computación,2009-1,I,Regular,Bogotá,,,Ingeniería de Sistemas,675.57,82,base_bogota_corregida,4018
Bogotá,Ingeniería de Sistemas y Computación,2009-2,II,Regular,Bogotá,,,Ingeniería de Sistemas,650.1852,82,base_bogota_corregida,4019
Bogotá,Ingeniería de Sistemas y Computación,2010-1,I,Regular,Bogotá,,,Ingeniería de Sistemas,687.3033,87,base_bogota_corregida,4020
Bogotá,Ingeniería de Sistemas y Computación,2010-2,II,Regular,Bogotá,,,Ingeniería de Sistemas,642.3558,93,base_bogota_corregida,4021
Bogotá,Ingeniería de Sistemas y Computación,2011-1,I,Regular,Bogotá,,,Ingeniería de Sistemas,692.5752,92,base_bogota_corregida,4022
Bogotá,Ingeniería de Sistemas y Computación,2011-2,II,Regular,Bogotá,,,Ingeniería de Sistemas,645.4686,90,base_bogota_corregida,4023
Bogotá,Ingeniería de Sistemas y Computación,2012-1,I,Regular,Bogotá,,,Ingeniería de Sistemas,680.1779,90,base_bogota_corregida,4024
Bogotá,Ingeniería de Sistemas y Computación,2012-2,II,Regular,Bogotá,,,Ingeniería de Sistemas,626.8702,100,base_bogota_corregida,4025
Bogotá,Ingeniería de Sistemas y Computación,2013-1,I,Regular,Bogotá,,,Ingeniería de Sistemas,657.6945,94,base_bogota_corregida,4026
Bogotá,Ingeniería de Sistemas y Computación,2013-2,II,Regular,Bogotá,,,Ingeniería de Sistemas y Computación,659.9544,78,base_bogota_corregida,4027
Bogotá,Ingeniería de Sistemas y Computación,2014-1,I,Regular,Bogotá,,,Ingeniería de Sistemas y Computación,700.1493,84,base_bogota_corregida,4028
Bogotá,Ingeniería de Sistemas y Computación,2014-2,II,Regular,Bogotá,,,Ingeniería de Sistemas y Computación,656.6424,84,base_bogota_corregida,4029
Bogotá,Ingeniería de Sistemas y Computación,2015-1,I,Regular,Bogotá,,,Ingeniería de Sistemas y Computación,703.9401,84,base_bogota_corregida,4030
Bogotá,Ingeniería de Sistemas y Computación,2015-2,II,Regular,Bogotá,,,Ingeniería de Sistemas y Computación,664.44,99,base_bogota_corregida,4031
Bogotá,Ingeniería de Sistemas y Computación,2016-1,I,Regular,Bogotá,,,Ingeniería de Sistemas y Computación,693.8932,94,base_bogota_corregida,4032
Bogotá,Ingeniería de Sistemas y Computación,2016-2,II,Regular,Bogotá,,,Ingeniería de Sistemas y Computación,656.6936,97,base_bogota_corregida,4033
Bogotá,Ingeniería de Sistemas y Computación,2017-1,I,Regular,Bogotá,,,Ingeniería de Sistemas y Computación,703.2537,93,base_bogota_corregida,4034
Bogotá,Ingeniería de Sistemas y Computación,2017-2,II,Regular,Bogotá,,,Ingeniería de Sistemas y Computación,668.67,98,base_bogota_corregida,4035
Bogotá,Ingeniería de Sistemas y Computación,2018-1,I,Regular,Bogotá,,,Ingeniería de Sistemas y Computación,703.1983,105,base_bogota_corregida,4036
Bogotá,Ingeniería de Sistemas y Computación,2018-2,II,Regular,Bogotá,,,Ingeniería de Sistemas y Computación,659.5099,97,base_bogota_corregida,4037
Bogotá,Ingeniería de Sistemas y Computación,2019-1,I,Regular,Bogotá,,,Ingeniería de Sistemas y Computación,700.5173,100,base_bogota_corregida,4038
Bogotá,Ingeniería de Sistemas y Computación,2019-2,II,Regular,Bogotá,,,Ingeniería de Sistemas y Computación,660.3935,100,base_bogota_corregida,4039
Bogotá,Ingeniería de Sistemas y Computación,2020-1,I,Regular,Bogotá,,,Ingeniería de Sistemas y Computación,698.8107,100,base_bogota_corregida,4040
Bogotá,Ingeniería de Sistemas y Computación,2020-2,II,Regular,Bogotá,,,Ingeniería de Sistemas y Computación,651.1641,100,base_bogota_corregida,4041
Bogotá,Ingeniería de Sistemas y Computación,2021-1,I,Regular,Bogotá,,,Ingeniería de Sistemas y Computación,661.2577,104,base_bogota_corregida,4042
Bogotá,Ingeniería de Sistemas y Computación,2021-2,II,Regular,Bogotá,,,Ingeniería de Sistemas y Computación,626.2742,104,base_bogota_corregida,4043
Bogotá,Ingeniería de Sistemas y Computación,2022-1,I,Regular,Bogotá,,,Ingeniería de Sistemas y Computación,669.2277,95,base_bogota_corregida,4044
Bogotá,Ingeniería de Sistemas y Computación,2022-2,II,Regular,Bogotá,,,Ingeniería de Sistemas y Computación,631.8037,102,base_bogota_corregida,4045
Bogotá,Ingeniería de Sistemas y Computación,2023-1,I,Regular,Bogotá,,,Ingeniería de Sistemas y Computación,739.5392,99,base_bogota_corregida,4046
Bogotá,Ingeniería de Sistemas y Computación,2023-2,II,Regular,Bogotá,,,Ingenierfa de Sistemas y Computaci6n,693.5828,97,23-2_regulares_y_MBP_BOGOTA.pdf,4047
Bogotá,Ingeniería de Sistemas y Computación,2024-1,I,Regular,Bogotá,,,Ingeniería de Sistemas y Computación,709.248,130,base_bogota_corregida,4048
Bogotá,Ingeniería de Sistemas y Computación,2024-2,II,Regular,Bogotá,,,Ingeniería de Sistemas y Computación,680.8352,110,base_bogota_corregida,4049
Bogotá,Ingeniería de Sistemas y Computación,2025-1,I,Regular,Bogotá,,,Ingeniería de Sistemas y Computación,693.2682,103,base_bogota_corregida,4050
Bogotá,Ingeniería de Sistemas y Computación,2025-2,II,Regular,Bogotá,,,Ingeniería de Sistemas y Computación,667.3036,103,base_bogota_corregida,4051
Bogotá,Ingeniería de Sistemas y Computación,2026-1,I,Regular,Bogotá,,,Ingenieria de Sistemas y Computaci6n,695.1161,137,26-1_regulares_y_MBP_BOGOTA.pdf,4052
Bogotá,Lingüística,2007-1,I,Regular,Bogotá,,,Lingüística,593.0,33,base_bogota_corregida,4014
